Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2020-04-10	6:41 PM	Run	Easy	4.01	Mile	0:27:03													Not sure what got into me today, but this run was incredible! Felt good today so I pushed it, 7:18/6:55/6:42/6:05, and felt great on a 52 and sunny day. Feeling pretty good about myself, especially after a rather slow but steady week.<br><br>Also did 4 x 30 second strides with 1' rest.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-11	5:27 PM	Run	Long	6.07	Mile	0:45:13													Longest run since SEPTEMBER 9TH... so hey pretty damn good. 63 and sunny today, definitely feeling yesterday's speed but started out easy and finished well. First long run Saturday of what is hopefully many, and I'm looking forward to it.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-13	6:04 PM	Run	Easy	4.04	Mile	0:30:51													There was a cold wind today, but it couldn't stop me from recovering from the wombo combo that was last Friday and Saturday.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-14	6:20 PM	Run	Easy	3.80	Mile	0:28:23													Another cold wind today, but I felt much better!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-14	6:52 PM	Run	Easy	0.55	Mile	0:3:00													6 x 30 second strides with 1' rest																	
2020-04-15	7:50 PM	Run	Easy	4.10	Mile	0:30:10													Not quite as windy, but cold as shit day. Wanted to be inside so I ran little faster!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-16	6:30 PM	Run	Easy	4.04	Mile	0:30:16													Nice classy middle of the road hood run. Wind decided to fuck off finally, that was a plus!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-17	5:45 PM	Run	Easy	3.56	Mile	0:26:40													Nice run in the rain, felt pretty smooth				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-17	6:13 PM	Run	Easy	0.56	Mile	0:3:00													6 x 30 second strides with 1' rest<br> 				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-18	6:40 PM	Run	Long	7.11	Mile	0:51:59													Absolutely beautiful long run down 3rd and back on the Bypass! 55, sunny, a little windy, but it don't matter cause I felt great. Closed with a strong feeling 6:53, legs definitely gonna be sore but the hills and distance warrant a little pain. What a day!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-20	5:15 PM	Run	Easy	4.00	Mile	0:31:14													Mentally, I couldn't wait for this run. 65 and sunny, coming off of an amazing long run with a rest day afterwards. I was even thinking hey, if I feel good, I can run 5! This was until I ran my first mile, a 7:54, and couldn't go much faster. But hey, even the best need rest days. Saving my strength for when it matters.. strides tomorrow.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-21	7:13 PM	Run	Easy	5.01	Mile	0:37:07													Some cascades trail running to the damn and back, then the gravel road and back with Henry and Nathaniel. Also jumped on their last rep of 16 x 400 and ran a 71, definitely hurt my legs, but still a solid run!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-21	8:03 PM	Run	Easy	0.54	Mile	0:3:00													6 x 30 strides with 1' rest at Cascades				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-22	6:52 PM	Run	Easy	4.17	Mile	0:31:19													Not super stoked about this, went to Marlin thinking there would be more to run around but nah. Legs felt pretty heavy after yesterday so I cut it off after 4. Nice weather though!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-23	6:40 PM	Run	Easy	5.04	Mile	0:37:33													Cascades to 17th with Henry in the rain, felt pretty good today!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-24	7:41 PM	Run	Easy	5.02	Mile	0:38:17													Nice birthday jog on a nice warm and sunny evening! Legs felt a little stiff, I'm guessing after yesterday, but breathing was calm and steady.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-24	8:22 PM	Run	Easy	0.53	Mile	0:3:00													6 x 30 second strides with 1' rest				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-25	6:24 PM	Run	Long	8.01	Mile	0:59:24													Rainy day can't stop these legs from shining when I need them! Excellent long run on a sare-olcott-high street loop. I was a little scared because my legs felt weak right as I got to high street, but those hills ain't shit. Great way to cap off a 32 mile week! Excited to see where I can go from here.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-27	6:22 PM	Run	Easy	4.01	Mile	0:30:15													Nice and easy jog in the hood, feel pretty good after Saturday!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-28	7:18 PM	Run	Easy	5.01	Mile	0:36:59													Chill 3rd street-10th street loop, exactly 5 miles! Felt a little tougher today, but it was about 72 outside and there were hills everywhere, but I'm aiming for a nice fartlek at north tomorrow and this is exactly what I needed to feel ready for it.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-29	6:12 PM	Run	Easy	1.09	Mile	0:8:19													Warmup for the workout				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-29	6:25 PM	Run	Fartlek	2.79	Mile	0:18:09													1' on, 30 seconds off<br>2' on, 60 seconds off<br>3' on, 90 seconds off<br>x 2<br><br>0.17 (5:56), 0.32 (6:19), 0.49 (6:09)<br>0.16 (6:18), 0.32 (6:16), 0.49 (6:08)<br><br>1.95 miles ~ 6:09 pace				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-29	6:47 PM	Run	Hill	1.14	Mile	0:7:34													5 x hill strides by North parking lot, rest on way down				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-29	6:55 PM	Run	Easy	0.51	Mile	0:3:57													Cooldown after the workout. Honestly today's work was pretty tame despite getting a few miles in, but I think that's for the best. Breathing got a little tough on the last 3 minute rep since it was almost entirely on an incline, kinda wish I did a third set, but the hill strides worked out.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-04-30	7:14 PM	Run	Easy	4.09	Mile	0:31:08													Cold day outside with some wind, didn't feel bad but didn't feel great. Good recovery day.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-01	7:07 PM	Run	Easy	5.06	Mile	0:35:27													Said fuck it, it's nice outside and I went slow yesterday so Ima speed it up and beat it up. Went up Sare and down through Olcott from KMart, the hills were rough but I held on and even closed at a 6:46! It feels like the old days but more painful. Excellent run!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-02	7:36 PM	Run	Long	8.30	Mile	1:00:16													Flower run in 80 degree weather after 5 miles at 7:00 pace??? Nonsense! But yet it was done by a guy like me, at a solid pace too. Definitely was in some pain the whole time because of what I did yesterday, heart rate was high and hills were tough. The temperature no doubt had a role to play in that as well. Still, an excellent long run to cap off another great week. Looking forward to raising some mileage next week!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-04	5:42 PM	Run	Easy	5.14	Mile	0:40:01													My oh my were the legs tired today! Despite the slow pace, I actually felt very good! A very necessary recovery day after a fast paced week last week. I'll hold my desire for speed for Wednesday.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-05	6:41 PM	Run	Easy	5.06	Mile	0:37:18													Chilly and hilly, but it don't matter cuz I felt pretty good. You know what they say about going up bayles, every time you go up your self esteem goes down!				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-06	6:59 PM	Run	Easy	1.02	Mile	0:7:53													Easy warmup for the workout.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-06	7:12 PM	Run	Fartlek	3.97	Mile	0:26:24													1-2-3' on, 1' off x 3 at cascades<br><br>0.16 (6:21), 0.31 (6:31), 0.49 (6:09)<br>0.15 (6:40), 0.34 (6:05), 0.48 (6:17)<br>0.17 (5:53), 0.33 (6:07), 0.49 (6:10)<br><br>2.92 miles ~ 6:10 pace				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-06	7:43 PM	Run	Hill	0.84	Mile	0:6:10													3 x Cascades Hill with rest on way down<br><br>64/65/66				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-06	7:55 PM	Run	Easy	0.65	Mile	0:5:24													Short cooldown after hills. This workout was excellent! On par with early workouts from last summer, which may be overkill but since I'm only doing one workout a week I think it's good to wear myself out once a week. I was definitely feeling it after the fartlek and the hills put me a whole other dimension, I'm writing this after hours and I'm still a little foggy. Legs feel pretty solid though, I'm sure they're tired but this was as much of an aerobic workout as it was anaerobic and I was breathing heavy. The third hill was definitely a killer, 20 seconds in and my legs were already jelly. Incredible workout, very proud of my progress so far!				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-07	6:09 PM	Run	Easy	5.24	Mile	0:39:21													Perfect day outside, 64 and sunny, and I felt great after yesterday's workout! The knee soreness is officially a problem however since it was hurting the entire run, although it did loosen up around halfway through. I'll start icing, rolling, and stretching more and hopefully nip this in the bud.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-08	6:02 PM	Run	Easy	5.02	Mile	0:36:23													Despite waking up with a slight case of the DOMS, everything felt better today! The legs, the breathing, the knee, twas all excellent. The wind kinda sucked but it was still a nice day outside. Ran another 3rd-10th st loop and the hills didn't phase me one bit.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-09	7:33 PM	Run	Long	9.18	Mile	1:06:24													Pretty chill long run down the B-line and back up walnut. I wish I didn't wear my new shoes, had some foot soreness but was able to stop halfway, rub and stretch, and finish the last half feeling good! Finished very strong up cascades and kinser and felt great. Another great end to another great week.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-11	12:53 PM	Run	Easy	6.01	Mile	0:46:18													I was understandably tired today between a quick long run on Saturday, hiking yesterday, and running 6 today. I felt much better a few miles in though and was able to crack in the 7:30s. 6 miles doesn't feel like a recovery day, but hopefully the pace makes up for it. 40 miles this week here I come.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-12	11:20 PM	Run	Easy	6.04	Mile	0:45:28													Late night post girlfriend run, really didn't feel that good even though it was nice and quiet downtown. Not sure doing a a workout tomorrow would be the best idea after work given how I felt today and won't have proper recovery, we'll just see how it goes.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-13	7:49 PM	Run	Progression	7.00	Mile	0:46:44													7 mile progression run on rail trail<br><br>7:23/7:08/6:57/6:47/6:29/6:14/5:44				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-14	5:10 PM	Run	Easy	5.01	Mile	0:39:02													Post work run, legs are DEAD! HOW SAD! TIRED BED CAN'T LAST 8 WEEKS WITHOUT DYING, SO TYPICAL!				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-15	7:35 PM	Run	Easy	6.05	Mile	0:46:07													Hamstrings were WRECKED! Still managed to go up the gravel hill and somehow not run an 8:00 minute mile so congratulations to me.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-16	6:07 PM	Run	Long	10.03	Mile	1:15:25													It was hot and I was dead today, but I got it done. Went to Olcott, to south, back to KMart. The hills and heat were tough. Hopefully the slower pace won't make me too tired or sore next week. But hey, first 40 mile week! 				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-18	4:55 PM	Run	Easy	6.02	Mile	0:45:02													Lil zville excursion on the rail trial, it was busy out and I was definitely a little tired but it was a nice change of scenery. 				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-19	5:46 PM	Run	Easy	6.06	Mile	0:43:19													Legs felt much stronger today on a hilly run downtown and back on 10th street!				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-20	7:48 PM	Run	Easy	6.03	Mile	0:45:21													A much better, although still tired, post work run in the hood. Helps that it isnt 80 degrees.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-21	6:23 PM	Run	Easy	6.05	Mile	0:44:20													Slightly hectic pre raid run in the hood, felt very tight but much better than yesterday!				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-22	3:31 PM	Run	Easy	6.04	Mile	0:43:41													Post work rail trail run, felt surprisingly good! 				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-23	1:47 PM	Run	Long	10.16	Mile	1:11:42													In case I was wondering how I would feel this week without a workout, the answer is incredible. Ran the first 3 miles with mike the dyke on a campus loop and pushed the pace slightly, ended up going pretty quick afterwards on a walmart loop and finished with a 6:23. Legs were tight, but pace felt great. A good way to end a week of solid mileage!				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-25	8:24 PM	Run	Easy	6.05	Mile	0:45:11													Late night run in the hood, feeling pretty good after an excellent long run on Sunday.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-26	9:31 AM	Run	Easy	6.30	Mile	0:46:40													A Gourley loop and then some with Isaiah, first morning run of the summer! Felt alright.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-27	11:50 AM	Run	Easy	6.03	Mile	0:44:38													Pace seems slow, but it was a hilly run up Sare, through Olcott, and back on Smith. Felt solid up the hills.				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-28	11:59 AM	Run	Easy	6.11	Mile	0:45:29													Again, not a great job escaping the heat, but ran this gravel hill route was faster than the one two weeks ago! Hill wasnt great, but I did it.<br>				adidas	Boston 7	9.00	US/Canada		90.00								
2020-05-29	11:35 AM	Run	Easy	6.05	Mile	0:42:49													Wasn't too hot today, but was not able to outrun the rain. Felt very solid on a third street to walnut to 10th street loop even with the hills!				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-05-30	11:32 AM	Run	Long	10.08	Mile	1:10:56													Simple pooplant out and back, another long run where I felt great! Chugged up the hills at 6:44 and the last mile was 6:28. Funny enough felt smoother than last week despite more elevation, but it was pretty nice out at 68 and sunny. Honestly feeling very confident after some solid runs the past two weeks, even without workouts. <br><br>I think my goal for June is to keep mileage around 40-45 and quicken the pace of easy runs while keeping 2-3 days available for total recovery at whatever pace feels good. By July if I can do a weekly workout like I want to then I'll be happy.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-06-01	10:11 AM	Run	Easy	6.01	Mile	0:44:58													Pre work rail trail run, definitely a little stiff and tired but loosened up towards the end.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-06-02	11:19 AM	Run	Easy	6.07	Mile	0:43:37													Hot but surprisingly quick run in the hood.				Nike	Air Zoom Pegasus 35	9.00	US/Canada	v2	99.99								
2020-06-03	9:52 AM	Run	Easy	6.07	Mile	0:44:21													Another pre work run, this time on a Sare out and back. The hills toward the end got me and I slowed down a bit to save some energy for tomorrow.				adidas	Boston 7	9.00	US/Canada		90.00								
